,name,start_pos,end_pos,tag,score
699,Pouchskin,109582,109591,PERSON,1
700,Laplander,109850,109859,ORG,1
701,ursus arctos,109950,109962,PERSON,1
702,ninety-nine,110053,110064,CARDINAL,1
703,every hundred,110078,110091,CARDINAL,1
704,the ursus niger,110450,110465,PRODUCT,1
705,European,110471,110479,NORP,1
706,a thousand,110576,110586,CARDINAL,1
707,European,110600,110608,NORP,1
708,more than two or three,110663,110685,CARDINAL,1
709,Europe,110867,110873,LOC,1
710,Asia,110880,110884,LOC,1
711,Alps,110999,111003,LOC,1
712,Pyrenees,111005,111013,GPE,1
713,Carpathians,111019,111030,NORP,1
714,coute qui coute,111309,111324,ORG,1
715,Lapland,111376,111383,GPE,1
716,Pyrenees,111418,111426,GPE,1
717,Alexis,111582,111588,PERSON,1
718,the ursus arctos,111634,111650,PERSON,1
719,ursus collaris,111739,111753,PERSON,1
720,Lapland,111772,111779,GPE,1
721,Asia,111799,111803,LOC,1
722,Kamschatka,111808,111818,GPE,1
723,Siberian,111855,111863,NORP,1
724,the ursus niger,112125,112140,PRODUCT,1
725,three,112195,112200,CARDINAL,1
726,one,112207,112210,CARDINAL,1
727,second,112252,112258,ORDINAL,1
728,third,112302,112307,ORDINAL,1
729,four,112344,112348,CARDINAL,1
730,Alexis,112543,112549,PERSON,1
731,the ursus arctos,112772,112788,PRODUCT,1
732,Brownie,113052,113059,WORK_OF_ART,1
733,one,113336,113339,CARDINAL,1
734,About a week,113386,113398,DATE,1
735,Finnish,113438,113445,NORP,1
736,Quans,113467,113472,NORP,1
737,Russians,113625,113633,NORP,1
738,Scandinavia,113842,113853,LOC,1
739,nine,114339,114343,CARDINAL,1
740,ten,114357,114360,CARDINAL,1
741,Bruin,115539,115544,ORG,1
742,the season of the year,115657,115679,DATE,1
743,first,115976,115981,ORDINAL,1
744,Bruin,116581,116586,ORG,1
745,ten or twelve miles,116712,116731,QUANTITY,1
746,several days,117212,117224,DATE,1
747,weeks,117241,117246,DATE,1
748,winter,117277,117283,DATE,1
749,several days,117368,117380,DATE,1
750,Bruin,117716,117721,ORG,1
751,One,117770,117773,CARDINAL,1
752,Finnish,118558,118565,NORP,1
753,Russians,118622,118630,NORP,1
754,Quan,118732,118736,PERSON,1
755,three,119253,119258,CARDINAL,1
756,a few minutes ’,119668,119683,TIME,1
757,Quan,119798,119802,PERSON,1
758,Scandinavian,119940,119952,NORP,1
759,Russian,119972,119979,NORP,1
760,Ivan,120127,120131,PERSON,1
761,Alexis,120136,120142,PERSON,1
762,Pouchskin,120174,120183,PERSON,1
763,Quan,120265,120269,PERSON,1
764,two,120308,120311,CARDINAL,1
765,more than six,120419,120432,CARDINAL,1
766,eight inches,120436,120448,QUANTITY,1
767,earth,120631,120636,LOC,1
768,One,120726,120729,CARDINAL,1
769,first,120965,120970,ORDINAL,1
770,Quan,121045,121049,PERSON,1
771,Pouchskin,121051,121060,PERSON,1
772,ten,121141,121144,CARDINAL,1
773,"nonsense,”he",121231,121243,DATE,1
774,"Patience, master!”said the Quan",121735,121766,WORK_OF_ART,1
775,nalle,121895,121900,PERSON,1
776,Quan,121944,121948,PERSON,1
777,Quan,122250,122254,PERSON,1
778,"it,”replied",122346,122357,PERSON,1
779,three,122621,122626,CARDINAL,1
780,"Quan,“you",122714,122723,ORG,1
781,three months,123109,123121,DATE,1
782,the spring,123560,123570,DATE,1
783,Quan,123762,123766,PERSON,1
784,the long weeks,123960,123974,DATE,1
785,hybernating,123994,124005,PERSON,1
786,one,124159,124162,CARDINAL,1
787,den,124216,124219,LOC,1
788,Scandinavian,124314,124326,NORP,1
789,Scandinavian,124648,124660,NORP,1
790,winter,125160,125166,DATE,1
791,Bruin,125180,125185,ORG,1
792,Quan,125657,125661,PERSON,1
793,Bruin,125703,125708,ORG,1
794,three,126231,126236,CARDINAL,1
795,Bruin,126984,126989,ORG,1
796,Quan,127024,127028,PERSON,1
797,sally,127362,127367,PERSON,1
798,an hour,127470,127477,TIME,1
799,Quan,127899,127903,PERSON,1
800,Pouchskin,127974,127983,ORG,1
801,first,128169,128174,ORDINAL,1
802,one,128242,128245,CARDINAL,1
803,Russia,128329,128335,GPE,1
804,"the Finn,“that Black Nalle",128414,128440,ORG,1
805,one,128573,128576,CARDINAL,1
806,the other day,129050,129063,DATE,1
807,Quan,129561,129565,PERSON,1
808,weeks,130191,130196,DATE,1
809,perhaps months,130201,130215,DATE,1
810,weeks,130269,130274,DATE,1
811,months,130278,130284,DATE,1
812,Spain,130431,130436,GPE,1
813,Quan,130566,130570,PERSON,1
814,three,130651,130656,CARDINAL,1
815,about six feet,130740,130754,QUANTITY,1
816,one,130781,130784,CARDINAL,1
817,earth,130817,130822,LOC,1
818,One,131253,131256,CARDINAL,1
819,granris,131712,131719,PERSON,1
820,Pouchskin,131992,132001,PERSON,1
821,Finnish,132019,132026,NORP,1
822,Pouchskin,132674,132683,ORG,1
823,Bruin,133046,133051,ORG,1
824,Finnish,133145,133152,NORP,1
825,Swedish,133256,133263,NORP,1
826,Quan,133394,133398,PERSON,1
827,three,133555,133560,CARDINAL,1
828,Quan,133964,133968,PERSON,1
829,a few hours,134045,134056,TIME,1
830,"Quan,“and",134216,134225,PERSON,1
831,Ivan,134413,134417,PERSON,1
832,first,134662,134667,ORDINAL,1
833,One,134812,134815,CARDINAL,1
834,Quan,135136,135140,PERSON,1
835,one,135425,135428,CARDINAL,1
836,Quan,135492,135496,PERSON,1
837,Scandinavia,135719,135730,LOC,1
838,Alexis,135732,135738,PERSON,1
839,Pouchskin,135754,135763,ORG,1
840,Ivan,135845,135849,PERSON,1
841,one,135854,135857,CARDINAL,1
842,Bruin,135996,136001,ORG,1
843,Bruin,136673,136678,ORG,1
844,Bruin,137114,137119,ORG,1
845,more than an hour,137220,137237,TIME,1
846,two,137870,137873,CARDINAL,1
847,all day,138142,138149,DATE,1
848,all night,138154,138163,TIME,1
849,a few minutes,138248,138261,TIME,1
850,all night,138294,138303,TIME,1
851,Bruin,138498,138503,ORG,1
852,Ivan,138589,138593,PERSON,1
853,Gunpowder,138810,138819,EVENT,1
854,Russian,138853,138860,NORP,1
855,quarter,138918,138925,CARDINAL,1
856,Ivan,139034,139038,PERSON,1
857,Pouchskin,139236,139245,ORG,1
858,Quan,139792,139796,PERSON,1
859,Pouchskin,139974,139983,PERSON,1
860,as if half a dozen,140344,140362,CARDINAL,1
861,half,140553,140557,CARDINAL,1
862,Bruin,140569,140574,ORG,1
863,Two,140632,140635,CARDINAL,1
864,palisades,140770,140779,FAC,1
865,Ivan,141077,141081,PERSON,1
866,second,141095,141101,ORDINAL,1
867,one,141115,141118,CARDINAL,1
868,Alexis,141328,141334,ORG,1
869,Pouchskin,141395,141404,EVENT,1
870,one,141423,141426,CARDINAL,1
871,Alexis,141951,141957,PERSON,1
872,Alexis,142204,142210,PERSON,1
873,Bruin,142434,142439,ORG,1
874,Quan,142696,142700,PERSON,1
875,Pouchskin,142781,142790,PERSON,1
876,palisades,142894,142903,FAC,1
877,strip,142940,142945,LOC,1
878,Pouchskin,143070,143079,ORG,1
879,Quan,143145,143149,PERSON,1
880,India,143293,143298,GPE,1
881,Alexis,143460,143466,PERSON,1
882,the ursus niger,143576,143591,PERSON,1
883,Scandinavia,143694,143705,LOC,1
884,Pyrenees,143757,143765,GPE,1
885,Pouchskin,144713,144722,ORG,1
886,Tornea,144959,144965,PERSON,1
887,recross,145334,145341,PERSON,1
888,Tornea,145417,145423,PERSON,1
889,Dantzic,145427,145434,PERSON,1
890,Berlin,145457,145463,GPE,1
891,Frankfort,145480,145489,GPE,1
892,Stutgard,145491,145499,ORG,1
893,Strasbourg,145505,145515,GPE,1
894,Paris,145520,145525,GPE,1
895,Paris,145527,145532,GPE,1
896,Russian,145586,145593,NORP,1
897,Europe,145614,145620,LOC,1
898,Paris,145647,145652,GPE,1
899,1815,145732,145736,DATE,1
900,Parisians,145781,145790,NORP,1
901,Alexis,145796,145802,PERSON,1
902,Switzerland,145877,145888,GPE,1
903,Ivan,145902,145906,PERSON,1
904,Paris,145946,145951,GPE,1
905,Paris,146103,146108,GPE,1
906,Bagneres,146217,146225,PERSON,1
907,Alps,146380,146384,LOC,1
908,Bagneres,146466,146474,PERSON,1
909,Palombiere,146663,146673,FAC,1
910,Palombiere,146724,146734,ORG,1
911,Alexis,146841,146847,PERSON,1
912,About two miles,146850,146865,QUANTITY,1
913,Bagneres,146871,146879,PERSON,1
914,Pyrenees,146973,146981,GPE,1
915,foot hill,147035,147044,LOC,1
916,pied mont,147048,147057,PERSON,1
917,the months of September,147274,147297,DATE,1
918,October,147301,147308,DATE,1
919,three feet,147655,147665,QUANTITY,1
920,about thirty yards,147834,147852,QUANTITY,1
921,fifty yards,147936,147947,QUANTITY,1
922,two,148043,148046,CARDINAL,1
923,one,148070,148073,CARDINAL,1
924,one,148348,148351,CARDINAL,1
925,fifty yards,148453,148464,QUANTITY,1
926,two,148540,148543,CARDINAL,1
927,only five feet,148740,148754,QUANTITY,1
928,Shakespeare,149141,149152,PERSON,1
929,half,149203,149207,CARDINAL,1
930,two feet,149568,149576,QUANTITY,1
931,Shakespeare,149988,149999,PERSON,1
932,first,150662,150667,ORDINAL,1
933,European,150700,150708,NORP,1
934,columba palumbis,150723,150739,PERSON,1
935,England,150763,150770,GPE,1
936,France,150808,150814,GPE,1
937,England,150839,150846,GPE,1
938,Continent,151000,151009,LOC,1
939,pigeon,151028,151034,PRODUCT,1
940,all the year,151059,151071,DATE,1
941,England,151101,151108,GPE,1
942,winter,151183,151189,DATE,1
943,annually,151218,151226,DATE,1
944,Africa,151241,151247,LOC,1
945,Atlas,151306,151311,PERSON,1
946,France,151466,151472,GPE,1
947,Pyrenees,151582,151590,GPE,1
948,Bagneres,151688,151696,PERSON,1
949,half,152463,152467,CARDINAL,1
950,about six inches,152842,152858,QUANTITY,1
951,about one hundred yards,153116,153139,QUANTITY,1
952,several yards,153261,153274,QUANTITY,1
953,the season,153665,153675,DATE,1
954,the months of September and October,153728,153763,DATE,1
955,Palombiere,153769,153779,ORG,1
956,pigeon-ridge,153784,153796,FAC,1
957,Bagneres,154000,154008,PERSON,1
958,Bagneres,154158,154166,PERSON,1
959,twelve,154249,154255,CARDINAL,1
960,Pyrenees,154300,154308,LOC,1
961,Spain,154341,154346,GPE,1
962,Mediterranean,154357,154370,LOC,1
963,Galicia,154390,154397,GPE,1
964,Atlantic,154405,154413,LOC,1
965,between six and seven hundred miles,154462,154497,CARDINAL,1
966,Pyrenees,154544,154552,WORK_OF_ART,1
967,France,154622,154628,GPE,1
968,Spain,154633,154638,GPE,1
969,Spanish,154689,154696,NORP,1
970,less than half,154735,154749,CARDINAL,1
971,about three hundred miles,154771,154796,QUANTITY,1
972,fifty,154827,154832,CARDINAL,1
973,Alps,154865,154869,LOC,1
974,Pyrenees,154875,154883,LOC,1
975,Maladetta,154932,154941,GPE,1
976,11,154956,154958,CARDINAL,1
977,000 feet,154960,154968,QUANTITY,1
978,more than forty,155024,155039,CARDINAL,1
979,9,155071,155072,CARDINAL,1
980,Pyrenees,155131,155139,LOC,1
981,fifty,155377,155382,CARDINAL,1
982,French,155439,155445,NORP,1
983,Spanish,155453,155460,NORP,1
984,only five,155471,155480,CARDINAL,1
985,contrabandistas,155617,155632,ORG,1
986,Pyrenean,155684,155692,NORP,1
987,about 11,155749,155757,CARDINAL,1
988,"12, 000 square miles",155766,155786,QUANTITY,1
989,French,155804,155810,NORP,1
990,Spanish,155830,155837,NORP,1
991,French,155965,155971,NORP,1
992,Pyrenees,156062,156070,GPE,1
993,secondary,156102,156111,ORDINAL,1
994,grauwacke,156191,156200,PERSON,1
995,Pyrenees,156566,156574,GPE,1
996,no less than 253,156672,156688,CARDINAL,1
997,summer,156832,156838,DATE,1
998,France,156952,156958,GPE,1
999,Spain,156963,156968,GPE,1
1000,Pyrenees,156989,156997,LOC,1
1001,European,157065,157073,NORP,1
1002,Mediterranean,157121,157134,LOC,1
1003,the Arctic sea,157138,157152,LOC,1
1004,Lombardy,157312,157320,GPE,1
1005,Spanish,157365,157372,NORP,1
1006,oaks,157383,157387,GPE,1
1007,Pyrenees,157779,157787,LOC,1
1008,Pyrenees,158025,158033,GPE,1
1009,Alps,158058,158062,LOC,1
1010,8,158123,158124,CARDINAL,1
1011,300 feet,158126,158134,QUANTITY,1
1012,as high as 9,158158,158170,CARDINAL,1
1013,more than 1,158359,158370,CARDINAL,1
1014,000 feet,158372,158380,QUANTITY,1
1015,Alps,158400,158404,LOC,1
1016,Franco-Spanish,158487,158501,NORP,1
1017,Alps,158704,158708,LOC,1
1018,Alps,158822,158826,LOC,1
1019,all seasons,158933,158944,DATE,1
1020,Spaniards,159069,159078,NORP,1
1021,Pyrenees,159197,159205,GPE,1
1022,Alps,159347,159351,LOC,1
1023,Pyrenees,159406,159414,LOC,1
1024,Alpine,159562,159568,PRODUCT,1
1025,one,159598,159601,CARDINAL,1
1026,Pyrenean,159655,159663,NORP,1
1027,ursus pyrenaicus,160097,160113,PRODUCT,1
1028,Spanish,160131,160138,NORP,1
1029,Portugal,160394,160402,GPE,1
1030,Spain,160407,160412,GPE,1
1031,European,160419,160427,NORP,1
1032,felis lynx,160435,160445,PRODUCT,1
1033,Pyrenean,160490,160498,NORP,1
1034,Alps,160627,160631,LOC,1
1035,Linnaeus,160815,160823,PERSON,1
1036,European,160865,160873,NORP,1
1037,Pyrenees,160916,160924,LOC,1
1038,lammergeyer,161064,161075,PERSON,1
1039,ibex,161150,161154,PRODUCT,1
1040,izzard,161159,161165,PERSON,1
1041,Gaul,161366,161370,PERSON,1
1042,Iberian,161395,161402,NORP,1
1043,the Val d'Ossau,161415,161430,GPE,1
1044,valley,161522,161528,LOC,1
1045,Henri of Navarre,161579,161595,PERSON,1
1046,Eaux Bonnes,161664,161675,ORG,1
1047,Eaux Chaudes,161680,161692,PERSON,1
1048,Russians,161965,161973,NORP,1
1049,Pyrenean,162161,162169,NORP,1
1050,France,162267,162273,GPE,1
1051,barret,162294,162300,WORK_OF_ART,1
1052,Basque,162391,162397,NORP,1
1053,Bearnais,162402,162410,GPE,1
1054,milch,162565,162570,PERSON,1
1055,Pyrenean,162654,162662,NORP,1
1056,Pyrenean,163272,163280,NORP,1
1057,Bayonne,163305,163312,GPE,1
1058,French,164037,164043,NORP,1
1059,valley,164222,164228,LOC,1
1060,forty or fifty,164250,164264,CARDINAL,1
1061,Pyrenean,164375,164383,NORP,1
1062,three,165067,165072,CARDINAL,1
1063,Alexis,165088,165094,PERSON,1
1064,Ivan,165099,165103,PERSON,1
1065,Pyrenees,165158,165166,GPE,1
1066,Pouchskin,165226,165235,PERSON,1
1067,equus,165266,165271,PERSON,1
1068,French,165350,165356,NORP,1
1069,Imperial,165496,165504,ORG,1
1070,Pyrenean,165578,165586,NORP,1
1071,Eaux Bonnes,165652,165663,ORG,1
1072,Pyrenees,165701,165709,LOC,1
1073,Spanish,165717,165724,NORP,1
1074,Spanish,165890,165897,NORP,1
1075,French,166017,166023,NORP,1
1076,Spain,166184,166189,GPE,1
1077,muleback,166226,166234,PERSON,1
1078,fourth,166243,166249,ORDINAL,1
1079,at least three,166369,166383,CARDINAL,1
1080,First,166394,166399,ORDINAL,1
1081,secondly,166432,166440,ORDINAL,1
1082,thirdly,166486,166493,ORDINAL,1
1083,Pyrenees,166638,166646,LOC,1
1084,four,166870,166874,CARDINAL,1
1085,one,167059,167062,CARDINAL,1
1086,nearly a dozen,167304,167318,CARDINAL,1
1087,valley,167661,167667,LOC,1
1088,faggots,168643,168650,NORP,1
1089,second,169086,169092,ORDINAL,1
1090,Jack Robinson,169235,169248,PERSON,1
1091,one,169366,169369,CARDINAL,1
1092,two,169668,169671,CARDINAL,1
1093,third,169926,169931,ORDINAL,1
1094,one,170429,170432,CARDINAL,1
1095,quarter,170676,170683,DATE,1
1096,four,170938,170942,CARDINAL,1
1097,Russian,171136,171143,LANGUAGE,1
1098,second,171234,171240,ORDINAL,1
1099,Moscow,171252,171258,GPE,1
1100,Russian,171364,171371,LANGUAGE,1
1101,Bearnais,171748,171756,PERSON,1
1102,the izzard-hunter,171940,171957,PERSON,1
1103,Pouchskin,172019,172028,WORK_OF_ART,1
1104,Russian,172143,172150,NORP,1
1105,France,172353,172359,GPE,1
1106,Spanish,172579,172586,NORP,1
1107,two,172660,172663,CARDINAL,1
1108,Spanish,172711,172718,NORP,1
1109,Russian,172937,172944,NORP,1
1110,about a dozen,173266,173279,CARDINAL,1
1111,the Pyrenean Spaniards,173436,173458,NORP,1
1112,Spanish,173720,173727,NORP,1
1113,French,173757,173763,NORP,1
1114,Malaga,173993,173999,GPE,1
1115,Ivan,174308,174312,PERSON,1
1116,Alexis,174317,174323,PERSON,1
1117,half,174710,174714,CARDINAL,1
1118,muleteers,174920,174929,NORP,1
1119,muleteers,175149,175158,ORG,1
1120,Malaga,175674,175680,GPE,1
1121,muleteers,175875,175884,ORG,1
1122,French,175977,175983,NORP,1
1123,Pouchskin,176473,176482,PERSON,1
1124,French,176769,176775,NORP,1
1125,Cossack,176863,176870,PERSON,1
1126,bestrode,176956,176964,PERSON,1
1127,French,176969,176975,LANGUAGE,1
1128,Pouchskin,177001,177010,PERSON,1
1129,Spanish,177105,177112,NORP,1
1130,"the izzard-hunter,“prenez-garde!”or",177303,177338,PERSON,1
1131,"the synonym,“guarda te!”of",177339,177365,ORG,1
1132,six,177527,177530,CARDINAL,1
1133,French,177671,177677,NORP,1
1134,jennet,177750,177756,PERSON,1
1135,Spanish,177864,177871,NORP,1
1136,Pouchskin,178131,178140,ORG,1
1137,muleteers,178248,178257,ORG,1
1138,Spanish,178547,178554,NORP,1
1139,Thither,178607,178614,PERSON,1
1140,Pouchskin,178641,178650,PERSON,1
1141,French,178914,178920,NORP,1
1142,muleteers,179482,179491,ORG,1
1143,Pouchskin,179623,179632,EVENT,1
1144,Spanish,179745,179752,NORP,1
1145,Alexis,179843,179849,PERSON,1
1146,Pouchskin,180051,180060,PERSON,1
1147,the izzard-hunter,180309,180326,PERSON,1
1148,Pyrenees,180465,180473,LOC,1
1149,some half-century ago,180474,180495,DATE,1
1150,winter,180704,180710,DATE,1
1151,Pyrenean,180725,180733,NORP,1
1152,summer,180749,180755,DATE,1
1153,Alpine,180885,180891,PRODUCT,1
1154,Parisian,181128,181136,NORP,1
1155,summer,181637,181643,DATE,1
1156,fed,181648,181651,ORG,1
1157,shepherds,181728,181737,ORG,1
1158,two,181937,181940,CARDINAL,1
1159,Pyrenees,181963,181971,GPE,1
1160,The izzard-hunter 's,182298,182318,PERSON,1
1161,Pyrenean,182340,182348,NORP,1
1162,one,182367,182370,CARDINAL,1
1163,two,182404,182407,CARDINAL,1
1164,Pyrenean,182573,182581,NORP,1
1165,the ursus arctos,182603,182619,PRODUCT,1
1166,first,182804,182809,ORDINAL,1
1167,The izzard-hunter 's,182871,182891,PERSON,1
1168,hunter,183315,183321,PERSON,1
1169,cubs,183526,183530,ORG,1
1170,France,183709,183715,GPE,1
1171,only three,184099,184109,CARDINAL,1
1172,fourth,184157,184163,ORDINAL,1
1173,Russians,184224,184232,NORP,1
1174,Pyrenean,184333,184341,NORP,1
1175,Ten dollars,184478,184489,MONEY,1
1176,Amazon,184978,184984,ORG,1
1177,Cordilleras,184997,185008,PERSON,1
1178,Andes,185016,185021,LOC,1
1179,night,185221,185226,TIME,1
1180,more than two miles,185476,185495,QUANTITY,1
1181,only a few days,185655,185670,DATE,1
1182,Eaux Bonnes,185879,185890,ORG,1
1183,two,186024,186027,CARDINAL,1
1184,Bruin,186100,186105,ORG,1
1185,midnight,186283,186291,TIME,1
1186,till morning,186429,186441,TIME,1
1187,the izzard-hunter,186449,186466,PERSON,1
1188,the hour,186782,186790,TIME,1
1189,Bruin,186796,186801,ORG,1
1190,midnight prowl,186839,186853,TIME,1
1191,Pouchskin,186888,186897,ORG,1
1192,four,186950,186954,CARDINAL,1
1193,twenty miles,187045,187057,QUANTITY,1
1194,Spain,187323,187328,GPE,1
1195,France,187333,187339,GPE,1
1196,the Peninsular war,187370,187388,EVENT,1
1197,French,187399,187405,NORP,1
1198,English,187410,187417,NORP,1
1199,Pyrenees,187449,187457,LOC,1
1200,Pouchskin,187480,187489,PERSON,1
1201,Pouchskin,187598,187607,PERSON,1
1202,Paris,187616,187621,GPE,1
1203,Alps,187948,187952,LOC,1
1204,Alexis,187964,187970,PERSON,1
1205,ten francs,189048,189058,MONEY,1
1206,two or three,189078,189090,CARDINAL,1
1207,hundreds,189192,189200,CARDINAL,1
1208,French,189241,189247,NORP,1
1209,Pyrenees,189260,189268,LOC,1
1210,izzard,189296,189302,PERSON,1
1211,the izzard-hunter,189551,189568,WORK_OF_ART,1
1212,Ivan,189698,189702,PERSON,1
1213,izzard,189748,189754,PERSON,1
1214,Ten francs,189784,189794,MONEY,1
1215,"“How?”demanded Ivan,",190193,190213,PERSON,1
1216,izzard,190442,190448,PERSON,1
1217,Eaux Bonnes,190476,190487,ORG,1
1218,izzard,190514,190520,PERSON,1
1219,quarter,190549,190556,CARDINAL,1
1220,hunter,190616,190622,PERSON,1
1221,a few hours,191516,191527,TIME,1
1222,a very late hour,191592,191608,TIME,1
1223,morning,191631,191638,TIME,1
1224,hunter,192099,192105,PERSON,1
1225,Pyrenean,192488,192496,NORP,1
1226,morning,192890,192897,TIME,1
1227,before day,192991,193001,DATE,1
1228,about an hour before dawn,193503,193528,TIME,1
1229,hunter,193657,193663,PERSON,1
1230,half a mile,193710,193721,QUANTITY,1
1231,Bruin,194591,194596,ORG,1
1232,hunter,194701,194707,PERSON,1
1233,days,194823,194827,DATE,1
1234,The izzard-hunter,195433,195450,PERSON,1
1235,Bruin,195826,195831,ORG,1
1236,The izzard-hunter,196009,196026,PERSON,1
1237,some seconds,196227,196239,TIME,1
1238,hunter,196434,196440,PERSON,1
1239,Bruin,196715,196720,ORG,1
1240,less than a minute,197122,197140,TIME,1
1241,Bruin,197533,197538,ORG,1
1242,Ivan,198906,198910,PERSON,1
1243,Pouchskin,198915,198924,PERSON,1
1244,one,198934,198937,CARDINAL,1
1245,Alexis,198972,198978,PERSON,1
1246,The day,199213,199220,DATE,1
1247,Pyrenean,199480,199488,NORP,1
1248,four,200891,200895,CARDINAL,1
1249,four,201815,201819,CARDINAL,1
1250,one,202539,202542,CARDINAL,1
1251,the izzard-hunter,202746,202763,PERSON,1
1252,Pyrenean,202774,202782,NORP,1
1253,Norwegian,202798,202807,NORP,1
1254,one,203540,203543,CARDINAL,1
1255,hunter,203553,203559,PERSON,1
1256,Cheered,203816,203823,PERSON,1
1257,half a mile,203932,203943,QUANTITY,1
1258,one,204095,204098,CARDINAL,1
1259,three,204102,204107,CARDINAL,1
1260,three,204243,204248,CARDINAL,1
1261,first,204284,204289,ORDINAL,1
1262,two,204477,204480,CARDINAL,1
1263,Bruin,205953,205958,ORG,1
1264,Bruin,206211,206216,ORG,1
1265,first,206642,206647,ORDINAL,1
1266,Bruin,207445,207450,ORG,1
1267,two,207995,207998,CARDINAL,1
1268,Bruin,208447,208452,ORG,1
1269,All four,209142,209150,CARDINAL,1
1270,Two or three,210535,210547,CARDINAL,1
1271,Pouchskin,210605,210614,ORG,1
1272,Bruin,210868,210873,ORG,1
1273,first,211182,211187,ORDINAL,1
1274,only one,212535,212543,CARDINAL,1
1275,days,212622,212626,DATE,1
1276,Ivan,213439,213443,PERSON,1
1277,monsieur!”replied,213544,213561,PERSON,1
1278,it?”eagerly,213724,213735,PERSON,1
1279,Ivan,213745,213749,PERSON,1
1280,half,213807,213811,CARDINAL,1
1281,a minute,213868,213876,TIME,1
1282,three,213898,213903,CARDINAL,1
1283,chasseur,214475,214483,ORG,1
1284,moss,214524,214528,PERSON,1
1285,handful or two,214621,214635,CARDINAL,1
1286,more than half,215031,215045,CARDINAL,1
1287,hunter,215109,215115,PERSON,1
1288,one,215210,215213,CARDINAL,1
1289,Pyrenean,215595,215603,NORP,1
1290,Bruin,216920,216925,ORG,1
1291,another minute,217202,217216,TIME,1
1292,four,217777,217781,CARDINAL,1
1293,first,218261,218266,ORDINAL,1
1294,one,218270,218273,CARDINAL,1
1295,two minutes,218873,218884,TIME,1
1296,Alexis,219356,219362,PERSON,1
1297,Ivan,219367,219371,PERSON,1
1298,four,219652,219656,CARDINAL,1
1299,one,219686,219689,CARDINAL,1
1300,five minutes,219962,219974,TIME,1
1301,earth,220197,220202,LOC,1
1302,Bruin,220445,220450,ORG,1
1303,first,220631,220636,ORDINAL,1
1304,Spanish,220652,220659,NORP,1
1305,izzard-hunter,220694,220707,PERSON,1
1306,Madrid,220890,220896,GPE,1
1307,Lisbon,221027,221033,GPE,1
1308,Gran Para,221074,221083,WORK_OF_ART,1
1309,Brazilian,221115,221124,NORP,1
1310,the Amazon river,221152,221168,LOC,1
1311,Amazon,221275,221281,ORG,1
1312,one,221297,221300,CARDINAL,1
1313,the Andes mountains,221351,221370,LOC,1
1314,Para,221449,221453,ORG,1
1315,Amazon,221517,221523,LOC,1
1316,six months,221605,221615,DATE,1
1317,the Brazilian Government,221796,221820,ORG,1
1318,the Amazon valley,221852,221869,LOC,1
1319,the Spano-American States,221966,221991,FAC,1
1320,Amazon,222059,222065,ORG,1
1321,Peruvians,222110,222119,NORP,1
1322,Amazon,222174,222180,LOC,1
1323,American,222369,222377,NORP,1
1324,three,222429,222434,CARDINAL,1
1325,Amazon,222506,222512,ORG,1
1326,Peru,222679,222683,GPE,1
1327,Russians,222854,222862,NORP,1
1328,Amazon,222932,222938,ORG,1
1329,the days,223164,223172,DATE,1
1330,Orellana,223176,223184,PERSON,1
1331,Para,223279,223283,LOC,1
1332,Amazon,223306,223312,ORG,1
1333,Peru,223433,223437,GPE,1
1334,the Rio Negro,223478,223491,ORG,1
1335,Madeira,223496,223503,GPE,1
1336,Barra,223561,223566,ORG,1
1337,2,223613,223614,CARDINAL,1
1338,000,223616,223619,CARDINAL,1
1339,Amazonian,223654,223663,NORP,1
1340,Brazil,223710,223716,GPE,1
1341,Brazilian,223750,223759,NORP,1
1342,Portuguese,223794,223804,NORP,1
1343,Christianised Indians,223817,223838,NORP,1
1344,the great valley,223855,223871,LOC,1
1345,Cordilleras,223894,223905,NORP,1
1346,Andes,223913,223918,LOC,1
1347,Spanish-American,223935,223951,NORP,1
1348,Peru,223977,223981,GPE,1
1349,Indians,224089,224096,NORP,1
1350,Spanish,224147,224154,NORP,1
1351,Years ago,224164,224173,DATE,1
1352,Russians,224309,224317,NORP,1
1353,South American,224346,224360,NORP,1
1354,Amazon,224515,224521,ORG,1
1355,Humboldt,224676,224684,GPE,1
1356,Amazon,224704,224710,ORG,1
1357,Orinoco,224727,224734,ORG,1
1358,South America,224801,224814,LOC,1
1359,Amazon,224881,224887,ORG,1
1360,Brazilian,224917,224926,NORP,1
1361,the great valley,225052,225068,LOC,1
1362,Portuguese,225108,225118,NORP,1
1363,Amazon,225186,225192,ORG,1
1364,Indian,225284,225290,NORP,1
1365,montana,225341,225348,GPE,1
1366,Andes,225421,225426,LOC,1
1367,Atlantic,225434,225442,LOC,1
1368,Peruvian,225665,225673,NORP,1
1369,Brazil,225714,225720,GPE,1
1370,Tonka,225727,225732,ORG,1
1371,Amazonian,225914,225923,NORP,1
1372,thirty years,226146,226158,DATE,1
1373,Russians,226320,226328,NORP,1
1374,montana,226392,226399,GPE,1
1375,thirty years,226504,226516,DATE,1
1376,Alexis,226635,226641,PERSON,1
1377,Alexis,226737,226743,PERSON,1
1378,South America,226802,226815,LOC,1
1379,at least two,226875,226887,CARDINAL,1
1380,ursus ornatus,226951,226964,PERSON,1
1381,German,227161,227167,NORP,1
1382,ursus frugilegus,227179,227195,PERSON,1
1383,Peruvian,227238,227246,NORP,1
